Rooms,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Longtitude,YearSold,Type_h,Type_ht,Type_t,Type_u,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria
3.0,1390000.0,2.1,3.0,2.0,1.0,138.0,138.0,144.9675,2016,True,False,False,False,False,False,False,False,False,True,False,False
2.0,1200000.0,2.1,2.0,2.0,1.0,131.0,79.0,144.948,2016,True,False,False,False,False,False,False,False,False,True,False,False
2.0,1100000.0,2.1,2.0,1.0,2.0,185.0,127.0,144.9507,2016,True,False,False,False,False,False,False,False,False,True,False,False
2.0,2000000.0,2.1,2.0,2.0,1.0,141.0,150.0,144.9612,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,2525000.0,2.1,3.0,2.0,1.0,234.0,98.6,144.9663,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1350000.0,2.1,3.0,1.0,2.2,491.4,255.0,145.005516,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1595000.0,2.1,3.0,2.0,0.0,171.0,126.0,144.9501,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,891000.0,2.1,3.0,2.0,1.0,0.0,98.6,144.9661,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1750000.0,2.1,3.0,1.0,1.4,152.0,112.8,144.9791,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1260000.0,2.1,2.0,2.0,1.0,1898.4,132.0,144.98025,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,3200000.0,2.1,4.0,4.0,0.0,225.0,236.4,144.97443,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,2478000.0,2.1,3.0,2.0,1.6,205.0,106.0,144.97932,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,2300000.0,2.1,3.0,2.0,1.0,203.0,163.0,144.98228,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1210000.0,2.1,3.0,1.0,0.8,155.0,72.4,144.98208,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1394000.0,2.1,3.0,2.0,1.0,60.0,200.0,144.97596,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,905000.0,2.1,3.0,1.2,1.6,567.6,92.0,145.02252800000002,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1535000.0,2.1,3.0,1.0,1.2,152.0,95.0,144.98164,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1300000.0,2.1,3.0,2.0,2.0,370.2,187.0,144.982,2017,True,False,False,False,False,False,True,False,False,False,False,False
6.0,2590000.0,2.1,6.0,3.6,1.8,658.8,346.0,144.945582,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1575000.0,2.1,2.0,2.0,1.0,4580.0,104.4,144.98371,2017,True,False,False,False,False,False,True,False,False,False,False,False
5.0,2790000.0,2.1,5.0,2.0,2.0,304.0,184.0,144.9768,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,2200000.0,2.1,4.0,2.0,1.0,186.0,125.0,144.98121,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1670000.0,2.1,3.0,1.2,1.6,567.6,92.0,145.02252800000002,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1300000.0,2.1,2.0,1.0,1.0,125.0,124.0,144.97698,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1180000.0,2.1,2.0,1.0,0.6,103.8,97.0,144.977,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1060000.0,2.1,2.0,1.0,0.0,177.2,80.0,144.97735,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1325000.0,2.1,3.0,1.0,0.0,257.6,4.0,144.98413,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,2700000.0,2.1,3.0,3.0,1.0,433014.0,137.4,144.98309,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,3575000.0,2.1,4.0,3.0,2.0,306.6,372.0,144.98111,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1311000.0,2.1,3.0,1.0,1.0,396.0,0.0,144.98218,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1560000.0,2.1,3.0,1.0,1.6,119.0,121.8,144.97657,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1305000.0,2.1,3.0,2.0,0.0,506.0,88.0,144.9772,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,2070000.0,2.1,4.0,1.0,2.8,122.0,148.0,144.97676,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,1625000.0,2.1,4.0,1.0,1.0,150.0,160.0,144.97807,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1150000.0,2.1,2.0,1.0,1.0,91.0,137.0,144.9638,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1780000.0,2.1,3.0,2.0,2.0,202.0,151.0,144.9585,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1720000.0,2.1,3.0,1.0,0.0,130.0,122.8,144.9493,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,2240000.0,2.1,3.0,2.0,1.0,197.0,168.0,144.9489,2017,True,False,False,False,False,False,False,False,False,True,False,False
2.0,930000.0,2.1,2.0,1.0,0.0,115.0,76.0,144.9685,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1270000.0,2.1,3.0,1.0,0.0,149.0,104.0,144.9495,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1820000.0,2.1,3.0,1.0,1.0,204.0,105.0,144.9497,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,2050000.0,2.1,3.0,2.0,1.0,230.0,98.6,144.9527,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1732000.0,2.1,3.0,1.8,0.8,257.8,172.8,144.9651,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,2633000.0,2.1,3.0,1.0,0.0,276.0,119.0,144.9489,2017,True,False,False,False,False,False,False,False,False,True,False,False
2.0,1024000.0,2.1,2.0,1.0,0.0,102.0,75.8,144.9675,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,770000.0,2.1,3.0,2.0,1.0,2325.0,120.8,144.9673,2017,True,False,False,False,False,False,False,False,False,True,False,False
2.0,1045000.0,2.1,2.0,1.0,0.0,94.0,83.2,144.98284,2018,True,False,False,False,False,False,True,False,False,False,False,False
3.0,2625000.0,2.1,3.0,3.0,1.0,95.0,192.0,144.97899,2018,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1930000.0,2.1,2.0,2.0,1.0,4580.0,104.4,144.98371,2018,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1595000.0,2.1,3.0,2.0,2.0,136.0,158.2,144.98113,2018,True,False,False,False,False,False,True,False,False,False,False,False
2.0,950000.0,2.1,2.0,1.0,0.8,286.0,88.6,144.98269,2018,True,False,False,False,False,False,True,False,False,False,False,False
4.0,2920000.0,2.3,4.0,3.0,4.0,310.0,276.0,144.944,2016,True,False,False,False,False,False,True,False,False,False,False,False
2.0,885000.0,2.3,2.0,1.0,1.0,111.0,73.0,144.9481,2016,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1325000.0,2.3,3.0,2.0,1.0,97.0,139.0,144.949,2016,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1010000.0,2.3,2.0,2.0,0.0,109.0,100.0,144.942,2016,True,False,False,False,False,False,True,False,False,False,False,False
2.0,800000.0,2.3,2.0,2.0,1.0,55.0,127.6,144.9488,2016,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1470000.0,2.3,2.0,1.0,0.0,232.0,93.0,144.9512,2016,True,False,False,False,False,False,True,False,False,False,False,False
2.0,690000.0,2.3,2.0,1.0,0.8,286.0,88.6,144.98269,2016,True,False,False,False,False,False,True,False,False,False,False,False
4.0,1330000.0,2.3,3.0,2.0,1.0,246.0,160.6,144.9439,2016,True,False,False,False,False,False,True,False,False,False,False,False
2.0,990000.0,2.3,2.0,2.0,1.0,584.0,120.0,144.9508,2016,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1200000.0,2.3,2.0,2.0,1.0,146.0,128.2,144.9464,2016,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1385000.0,2.3,3.0,2.0,0.0,118.0,150.0,144.944,2016,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1266000.0,2.3,2.0,1.0,0.0,161.0,106.0,144.9437,2016,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1635000.0,2.3,2.0,1.0,0.0,517.0,80.6,144.9472,2016,True,False,False,False,False,False,True,False,False,False,False,False
3.0,2161000.0,2.3,3.0,2.0,1.0,230.0,245.0,144.9434,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1485000.0,2.3,3.0,1.0,1.0,198.0,95.0,144.9459,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,940000.0,2.3,2.0,1.0,0.0,89.0,65.0,145.089,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1340000.0,2.3,3.0,1.0,0.0,83.0,129.0,144.9497,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1100000.0,2.4,3.0,2.0,2.0,1212.0,166.4,145.01038,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1837500.0,2.4,3.0,2.0,1.0,93.0,164.0,145.00826,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1290000.0,2.4,3.0,1.2,1.6,567.6,92.0,145.02252800000002,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1315000.0,2.4,3.0,1.2,1.6,567.6,92.0,145.02252800000002,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1265500.0,2.4,2.0,1.0,0.8,286.0,88.6,144.98269,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1236000.0,2.4,2.0,1.0,1.0,136.0,87.6,144.99657,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1081000.0,2.4,3.0,1.0,2.0,339.6,199.8,144.99154,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1200000.0,2.4,2.0,1.0,1.2,160.0,93.6,144.99264,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,945000.0,2.4,2.0,1.0,1.0,4452.0,96.2,144.9924,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1310000.0,2.4,2.0,1.0,0.0,154.8,102.8,144.99207,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1253000.0,2.4,2.0,1.0,2.0,155.0,92.2,144.98945,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,2200000.0,2.4,4.0,2.0,2.0,505.4,165.4,144.99310400000002,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1625000.0,2.4,2.0,1.0,0.8,286.0,88.6,144.98269,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1275000.0,2.4,2.0,1.0,1.0,110.0,72.0,145.01331,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1600000.0,2.4,3.0,2.0,1.0,190.4,158.0,145.00495,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1250000.0,2.4,2.0,2.0,2.0,263.2,124.0,144.99549,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,850000.0,2.4,3.0,2.0,0.0,99.0,59.0,144.99394,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1520000.0,2.4,2.0,1.0,1.0,250.2,88.4,144.99533,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,1260000.0,2.4,4.0,2.0,2.0,505.4,165.4,144.99310400000002,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1270000.0,2.4,2.0,1.0,1.4,170.0,92.6,144.99801,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1165000.0,2.4,2.0,1.0,1.0,149.0,90.0,145.00304,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1250000.0,2.4,3.0,1.2,1.6,567.6,92.0,145.02252800000002,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,2700000.0,2.4,4.0,2.0,1.0,328.6,252.0,145.00008,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1710000.0,2.4,3.0,1.2,1.6,567.6,92.0,145.02252800000002,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1320000.0,2.4,3.0,1.0,1.0,297.4,108.2,145.0017,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1300000.0,2.4,3.0,1.0,0.0,200.0,95.2,144.99101,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1400000.0,2.4,3.0,2.0,0.0,183.0,104.0,144.999,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,2368000.0,2.4,4.0,1.0,3.0,390.0,141.2,145.00111,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1215000.0,2.4,3.0,2.0,1.0,270.8,134.2,145.0133,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1590000.0,2.4,3.0,2.0,1.0,83.0,134.0,144.99767,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1190000.0,2.4,3.0,2.0,1.0,105.0,110.0,145.00203,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,1800000.0,2.4,4.0,1.0,4.0,418.0,156.4,145.00271,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1530000.0,2.4,3.0,1.0,2.0,187.0,112.6,144.99909,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1695000.0,2.4,3.0,1.2,1.6,567.6,92.0,145.02252800000002,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1442000.0,2.4,2.0,2.0,1.0,163.0,105.6,144.99077,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1280000.0,2.4,3.0,1.2,1.6,567.6,92.0,145.02252800000002,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1324000.0,2.4,2.0,1.0,1.2,230.0,92.6,144.9969,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1100000.0,2.4,3.0,2.0,0.0,190.0,156.0,144.99008,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1200000.0,2.4,2.0,1.0,0.8,286.0,88.6,144.98269,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1301000.0,2.4,3.0,1.0,1.0,163.0,113.0,145.00489,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1230000.0,2.4,2.0,1.0,0.8,286.0,88.6,144.98269,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1339000.0,2.4,2.0,1.0,0.8,286.0,88.6,144.98269,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1000000.0,2.4,2.0,1.0,0.0,164.0,98.4,145.00679,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,2200000.0,2.4,3.0,2.0,1.0,155.0,171.0,145.00044,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,3270000.0,2.4,3.0,1.0,2.0,420.2,121.0,145.00218,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,1400000.0,2.4,4.0,1.0,0.0,244.0,131.2,144.99967,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1100000.0,2.4,2.0,1.0,0.8,286.0,88.6,144.98269,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1280000.0,2.4,3.0,1.0,1.0,185.0,113.0,145.00642,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1200000.0,2.4,2.0,1.0,1.6,135.0,86.0,145.00973,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1276000.0,2.4,2.0,2.0,1.0,169.0,178.2,145.0019,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,1750000.0,2.4,4.0,2.0,2.0,351.0,162.0,145.00649,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1200000.0,2.4,2.0,2.0,1.0,189.0,114.8,145.00606,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1300000.0,2.4,3.0,1.0,1.6,536.2,121.4,144.99329,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,1907000.0,2.4,4.0,1.0,3.0,411.0,150.0,145.0049,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1525000.0,2.4,3.0,2.0,2.0,361.2,154.0,145.01349,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1360000.0,2.4,2.0,1.0,1.4,139.0,65.0,144.99374,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1172000.0,2.4,2.0,1.0,0.0,155.0,96.4,145.00185,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1600000.0,2.4,3.0,1.0,1.0,399.2,91.4,145.00883,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1055000.0,2.4,2.0,1.0,0.0,132.0,68.0,145.0068,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,961000.0,2.4,2.0,1.0,0.4,155.6,94.0,144.99306,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1200000.0,2.4,3.0,1.0,1.0,151.0,113.0,145.00935,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1120000.0,2.4,3.0,2.0,2.0,134.0,149.0,144.99472,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1310000.0,2.4,3.0,1.2,1.6,567.6,92.0,145.02252800000002,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,915000.0,2.4,3.0,1.0,1.6,128.0,112.4,145.00292,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,931000.0,2.4,2.0,1.0,0.0,98.0,96.4,145.00285,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1391000.0,2.4,2.0,1.0,0.8,286.0,88.6,144.98269,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1310000.0,2.4,3.0,1.0,1.0,209.0,114.0,145.00351,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1170000.0,2.4,2.0,1.0,1.0,290.2,99.4,145.00618,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,951000.0,2.4,3.0,1.0,1.6,116.0,98.0,145.0004,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1975000.0,2.4,2.0,1.0,2.0,297.6,103.0,144.99918,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1525000.0,2.4,3.0,2.0,0.0,195.0,122.0,145.00358,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1676000.0,2.4,3.0,1.0,1.0,294.0,112.8,145.0022,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1705000.0,2.4,3.0,2.0,1.0,229.0,134.0,145.00443,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1425000.0,2.4,3.0,3.0,3.0,81.0,81.0,144.99879,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1720000.0,2.4,3.0,2.0,2.0,427.4,153.0,144.99768,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1250000.0,2.4,3.0,1.0,1.0,111.0,113.0,145.00512,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1400000.0,2.4,3.0,1.0,2.0,433.4,87.8,145.00976,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1900000.0,2.4,3.0,1.0,1.0,300.0,113.0,145.00539,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,2080000.0,2.4,4.0,2.0,2.0,505.4,165.4,144.99310400000002,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,1101000.0,2.4,2.0,1.0,1.2,96.0,99.2,145.0051,2017,True,False,False,False,False,False,True,False,False,False,False,False
